id,scr_portcall_id,scr_portcall_type,pilotage_cst_dt_time,pilotage_nm,pilotage_imo,pilotage_snapshot_dt,pilotage_end_dt_time,pilotage_arrival_dt_time,pilotage_loc_from_code,pilotage_loc_to_code,pilotage_start_dt_time,pilotage_onboard_dt_time,created_at,updated_at
292768,NA,NA,2024-08-14T08:30:00Z,GREAT ABIDJAN,9935040,2024-08-14T10:25:02Z,2024-08-14T09:50:00Z,2024-08-14T08:05:00Z,PEBGB,AESPA,2024-08-14T08:40:00Z,2024-08-14T08:30:00Z,2024-08-14T10:25:19Z,2024-08-14T10:25:19Z
307384,NA,NA,2024-08-18T18:30:00Z,STI VENETO,9690822,2024-08-18T20:55:01Z,2024-08-18T20:30:00Z,2024-08-18T18:30:00Z,OTK9,SEAE,2024-08-18T18:35:00Z,2024-08-18T18:30:00Z,2024-08-18T20:55:16Z,2024-08-18T20:55:16Z
181056,NA,NA,2024-07-09T16:30:00Z,NAVIOS LAPIS,9431680,2024-07-09T14:55:01Z,NA,NA,PEBGA,P21,NA,NA,2024-07-09T14:55:18Z,2024-07-09T14:55:18Z
49186,NA,NA,2024-05-31T00:00:00Z,GT FREEDOM,9254927,2024-05-31T02:55:01Z,2024-05-31T02:25:00Z,2024-05-30T23:50:00Z,AWQI,OBV1,2024-05-31T00:05:00Z,2024-05-30T23:50:00Z,2024-05-31T02:55:16Z,2024-05-31T02:55:16Z
259327,NA,NA,2024-08-04T09:30:00Z,EMPOWER,9290220,2024-08-04T09:55:01Z,NA,2024-08-04T09:30:00Z,OHT4,SEAW,2024-08-04T09:40:00Z,2024-08-04T09:30:00Z,2024-08-04T09:55:22Z,2024-08-04T09:55:22Z
25703,NA,NA,2024-05-23T06:00:00Z,BTS WINTER,9438171,2024-05-23T06:55:01Z,NA,2024-05-23T05:30:00Z,OBV2,AWPB,2024-05-23T06:00:00Z,2024-05-23T05:30:00Z,2024-05-23T06:55:16Z,2024-05-23T06:55:16Z
225629,NA,NA,2024-07-24T21:00:00Z,WORLD SPIRIT,9175925,2024-07-24T21:25:01Z,NA,2024-07-24T21:10:00Z,T02,SEAE,2024-07-24T21:15:00Z,2024-07-24T21:15:00Z,2024-07-24T21:25:21Z,2024-07-24T21:25:21Z
41117,NA,NA,2024-05-28T17:00:00Z,YANGTZE FLOURISH,9584229,2024-05-28T09:55:01Z,NA,NA,AEW,SEAE,NA,NA,2024-05-28T09:55:16Z,2024-05-28T09:55:16Z
43428,NA,NA,2024-05-29T01:30:00Z,KOTA NAZIM,9390240,2024-05-29T04:25:01Z,2024-05-29T04:05:00Z,2024-05-29T01:25:00Z,PEBGA,P02,2024-05-29T01:40:00Z,2024-05-29T01:40:00Z,2024-05-29T04:25:15Z,2024-05-29T04:25:15Z
352220,NA,NA,2024-09-02T12:00:00Z,PINTAIL,9902304,2024-09-01T12:25:01Z,NA,NA,PEBGC,AEBC,NA,NA,2024-09-01T12:25:11Z,2024-09-01T12:25:11Z
289397,NA,NA,2024-08-13T09:00:00Z,TASCO SAKORN,9523782,2024-08-13T09:55:01Z,2024-08-13T09:40:00Z,2024-08-13T09:05:00Z,AWPA,SEAE,2024-08-13T09:10:00Z,2024-08-13T09:10:00Z,2024-08-13T09:55:19Z,2024-08-13T09:55:19Z
351776,NA,NA,2024-09-03T14:30:00Z,VIRA BHUM,9293246,2024-09-01T09:25:01Z,NA,NA,P40,SEAW,NA,NA,2024-09-01T09:25:12Z,2024-09-01T09:25:12Z
123621,NA,NA,2024-06-22T09:30:00Z,HARBOUR ADVENTURE,9301316,2024-06-22T10:55:01Z,2024-06-22T10:20:00Z,2024-06-22T09:10:00Z,PEBGA,K13,2024-06-22T09:30:00Z,2024-06-22T09:25:00Z,2024-06-22T10:55:21Z,2024-06-22T10:55:21Z
2996,NA,NA,2024-05-17T15:30:00Z,TAMPA,9363027,2024-05-16T08:25:01Z,NA,NA,PEBGC,AEBC,NA,NA,2024-05-16T08:25:15Z,2024-05-16T08:25:15Z
190309,NA,NA,2024-07-14T14:00:00Z,COSCO YINGKOU,9403011,2024-07-14T08:25:01Z,NA,NA,PWBGA,P34,NA,NA,2024-07-14T08:25:20Z,2024-07-14T08:25:20Z
88801,NA,NA,2024-06-12T06:45:00Z,HAMBURG WAY,9743227,2024-06-12T00:55:01Z,NA,NA,AESPA,SEAW,NA,NA,2024-06-12T00:55:15Z,2024-06-12T00:55:15Z
286969,NA,NA,2024-08-14T18:00:00Z,MSC DIANA,9755933,2024-08-12T16:55:01Z,NA,NA,PWBGA,T209,NA,NA,2024-08-12T16:55:20Z,2024-08-12T16:55:20Z
131539,NA,NA,2024-06-24T21:45:00Z,AP SLANO,9556404,2024-06-24T22:25:02Z,NA,2024-06-24T21:55:00Z,AEW,SEAE,2024-06-24T22:00:00Z,2024-06-24T21:55:00Z,2024-06-24T22:25:18Z,2024-06-24T22:25:18Z
22480,NA,NA,2024-05-25T03:30:00Z,AEGEAN EXPRESS,9138161,2024-05-22T07:55:01Z,NA,NA,P01,SEAE,NA,NA,2024-05-22T07:55:15Z,2024-05-22T07:55:15Z
72668,NA,NA,2024-06-07T01:00:00Z,EAGLE ASIA 07,9687447,2024-06-07T01:25:01Z,NA,2024-06-07T00:40:00Z,PGBG,ARAFR,2024-06-07T00:55:00Z,2024-06-07T00:45:00Z,2024-06-07T01:25:15Z,2024-06-07T01:25:15Z
83941,NA,NA,2024-06-11T19:15:00Z,CMA CGM BRAZIL,9860245,2024-06-10T11:55:01Z,NA,NA,PEBGA,P36,NA,NA,2024-06-10T11:55:18Z,2024-06-10T11:55:18Z
258014,NA,NA,2024-08-04T01:45:00Z,VITA HARMONY,9496202,2024-08-04T01:55:01Z,NA,2024-08-04T01:20:00Z,PEBGB,AEW,2024-08-04T01:35:00Z,2024-08-04T01:35:00Z,2024-08-04T01:55:23Z,2024-08-04T01:55:23Z
56672,NA,NA,2024-06-04T02:00:00Z,SOTKA,9792462,2024-06-02T08:25:02Z,NA,NA,PEBGC,AEBB,NA,NA,2024-06-02T08:25:19Z,2024-06-02T08:25:19Z
287436,NA,NA,2024-08-13T03:45:00Z,BASIC GLORY,9836579,2024-08-12T20:55:01Z,NA,NA,AESPA,SEAW,NA,NA,2024-08-12T20:55:21Z,2024-08-12T20:55:21Z
239281,NA,NA,2024-07-29T07:45:00Z,SHANDONG DEVELOPMENT,9911240,2024-07-29T05:55:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-07-29T05:55:19Z,2024-07-29T05:55:19Z
122657,NA,NA,2024-06-24T06:45:00Z,EVER SIGMA,9300398,2024-06-22T05:25:01Z,NA,NA,PEBGA,P27,NA,NA,2024-06-22T05:25:16Z,2024-06-22T05:25:16Z
272602,NA,NA,2024-08-08T06:30:00Z,ZMAGA,9651876,2024-08-08T06:25:01Z,NA,2024-08-08T06:05:00Z,ARAFR,ARAFR,2024-08-08T06:20:00Z,2024-08-08T06:15:00Z,2024-08-08T06:25:21Z,2024-08-08T06:25:21Z
192706,NA,NA,2024-07-15T02:00:00Z,ICE FIGHTER,9333656,2024-07-15T02:55:01Z,2024-07-15T02:35:00Z,2024-07-15T01:40:00Z,AEW,SEAW,2024-07-15T01:40:00Z,2024-07-15T01:40:00Z,2024-07-15T02:55:22Z,2024-07-15T02:55:22Z
18956,NA,NA,2024-05-21T11:00:00Z,DIVA,9609811,2024-05-21T06:25:02Z,NA,NA,AESPA,SEAE,NA,NA,2024-05-21T06:25:16Z,2024-05-21T06:25:16Z
178768,NA,NA,2024-07-09T01:00:00Z,BTS CAMILLA,9307437,2024-07-09T00:55:01Z,NA,2024-07-09T00:30:00Z,OBV2,ASSPU,NA,2024-07-09T00:30:00Z,2024-07-09T00:55:18Z,2024-07-09T00:55:18Z
162665,NA,NA,2024-07-05T18:30:00Z,KOTA PELANGI,9786748,2024-07-03T23:25:01Z,NA,NA,B07,AEW,NA,NA,2024-07-03T23:25:11Z,2024-07-03T23:25:11Z
163236,NA,NA,2024-07-04T10:00:00Z,ATHINA CARRAS,9592719,2024-07-04T04:25:01Z,NA,NA,PEBGB,AEBC,NA,NA,2024-07-04T04:25:14Z,2024-07-04T04:25:14Z
283988,NA,NA,2024-08-11T21:30:00Z,FRONT POLLUX,9780263,2024-08-11T20:55:01Z,NA,NA,OBV1,AEPA,NA,NA,2024-08-11T20:55:22Z,2024-08-11T20:55:22Z
67567,NA,NA,2024-06-06T16:30:00Z,QINGDAO STAR,9318163,2024-06-05T11:25:01Z,NA,NA,T205,P11,NA,NA,2024-06-05T11:25:20Z,2024-06-05T11:25:20Z
275166,NA,NA,2024-08-08T23:30:00Z,MSC ALDI III,9341122,2024-08-09T02:25:01Z,2024-08-09T02:05:00Z,2024-08-08T23:30:00Z,ASH,T207,2024-08-08T23:30:00Z,2024-08-08T23:30:00Z,2024-08-09T02:25:18Z,2024-08-09T02:25:18Z
127527,NA,NA,2024-06-23T16:30:00Z,DECORUM,9635078,2024-06-23T15:55:01Z,NA,NA,AEPBB,OMU10,NA,NA,2024-06-23T15:55:18Z,2024-06-23T15:55:18Z
6504,NA,NA,2024-05-19T19:30:00Z,KOTA NIPAH,9593696,2024-05-17T09:25:01Z,NA,NA,PEBGA,B06,NA,NA,2024-05-17T09:25:16Z,2024-05-17T09:25:16Z
55747,NA,NA,2024-06-02T09:00:00Z,STI SUPREME,9719721,2024-06-02T02:55:01Z,NA,NA,AEPA,SEAE,NA,NA,2024-06-02T02:55:21Z,2024-06-02T02:55:21Z
228375,NA,NA,2024-07-25T12:45:00Z,MSC KUMSAL,9305506,2024-07-25T15:25:01Z,2024-07-25T14:55:00Z,2024-07-25T12:30:00Z,PWBGA,T210,2024-07-25T12:45:00Z,2024-07-25T12:45:00Z,2024-07-25T15:25:22Z,2024-07-25T15:25:22Z
367866,NA,NA,2024-09-06T00:00:00Z,KAROLOS,9410208,2024-09-06T00:25:01Z,NA,2024-09-06T00:10:00Z,OSR1P,AEBB,2024-09-06T00:20:00Z,2024-09-06T00:10:00Z,2024-09-06T00:25:07Z,2024-09-06T00:25:07Z
59876,NA,NA,2024-06-03T07:15:00Z,ONE COMPETENCE,9339662,2024-06-03T06:55:01Z,NA,NA,PWBGA,P21,NA,NA,2024-06-03T06:55:14Z,2024-06-03T06:55:14Z
204822,NA,NA,2024-07-18T13:00:00Z,PANORAMA,9597771,2024-07-18T12:55:02Z,NA,2024-07-18T12:25:00Z,PEBGC,AESPA,2024-07-18T12:40:00Z,2024-07-18T12:30:00Z,2024-07-18T12:55:17Z,2024-07-18T12:55:17Z
343737,NA,NA,2024-08-29T22:30:00Z,LIATRIS,9901099,2024-08-30T00:25:01Z,2024-08-30T00:00:00Z,2024-08-29T22:30:00Z,PWBGA,ASSPU,2024-08-29T22:55:00Z,2024-08-29T22:45:00Z,2024-08-30T00:25:12Z,2024-08-30T00:25:12Z
339241,NA,NA,2024-08-28T10:30:00Z,YOU SHEN 6,9507556,2024-08-28T14:55:01Z,2024-08-28T14:25:00Z,2024-08-28T10:25:00Z,OVPJ3,OM2,2024-08-28T10:55:00Z,2024-08-28T10:30:00Z,2024-08-28T14:55:19Z,2024-08-28T14:55:19Z
56754,NA,NA,2024-06-03T00:00:00Z,MARAN GAS TROY,9658240,2024-06-02T08:55:01Z,NA,NA,ASSPU,SEAE,NA,NA,2024-06-02T08:55:20Z,2024-06-02T08:55:20Z
294761,NA,NA,2024-08-17T04:00:00Z,PROMINENT ACE,9267699,2024-08-15T01:55:01Z,NA,NA,PEBGA,T02,NA,NA,2024-08-15T01:55:19Z,2024-08-15T01:55:19Z
261252,NA,NA,2024-08-05T15:30:00Z,TEAL BULKER,9668908,2024-08-05T00:55:01Z,NA,NA,PEBGC,AEBC,NA,NA,2024-08-05T00:55:19Z,2024-08-05T00:55:19Z
190898,NA,NA,2024-07-14T10:30:00Z,INSPIRATION LAKE,9727376,2024-07-14T12:25:01Z,2024-07-14T11:50:00Z,2024-07-14T10:05:00Z,PEBGB,AESPA,2024-07-14T10:45:00Z,2024-07-14T10:45:00Z,2024-07-14T12:25:18Z,2024-07-14T12:25:18Z
368256,NA,NA,2024-09-06T05:00:00Z,MELATI 4,9172246,2024-09-06T02:25:01Z,NA,NA,AESPA,SEAE,NA,NA,2024-09-06T02:25:07Z,2024-09-06T02:25:07Z
171157,NA,NA,2024-07-08T02:00:00Z,SINAR BAJO,9942287,2024-07-06T19:55:01Z,NA,NA,PEBGA,P01,NA,NA,2024-07-06T19:55:20Z,2024-07-06T19:55:20Z
116211,NA,NA,2024-06-20T06:30:00Z,SWAN,9350068,2024-06-20T06:55:01Z,NA,2024-06-20T06:20:00Z,PEBGA,AESPA,2024-06-20T06:35:00Z,2024-06-20T06:25:00Z,2024-06-20T06:55:18Z,2024-06-20T06:55:18Z
70296,NA,NA,2024-06-06T14:30:00Z,TAHO EUROPE,9805790,2024-06-06T06:55:01Z,NA,NA,AEBB,SEAE,NA,NA,2024-06-06T06:55:16Z,2024-06-06T06:55:16Z
359159,NA,NA,2024-09-03T11:00:00Z,UNA,9558361,2024-09-03T10:55:01Z,NA,2024-09-03T10:15:00Z,AWPA,SEAW,2024-09-03T10:20:00Z,2024-09-03T10:15:00Z,2024-09-03T10:55:06Z,2024-09-03T10:55:06Z
123937,NA,NA,2024-06-22T14:00:00Z,CSC AUSPICIOUS,9406374,2024-06-22T12:55:01Z,NA,NA,OM5,AWPB,NA,NA,2024-06-22T12:55:19Z,2024-06-22T12:55:19Z
304668,NA,NA,2024-08-18T05:00:00Z,PORT ORIENT,9735103,2024-08-18T00:25:01Z,NA,NA,AEBB,SEAE,NA,NA,2024-08-18T00:25:20Z,2024-08-18T00:25:20Z
269642,NA,NA,2024-08-07T12:00:00Z,BRIGHT FUJI,9989833,2024-08-07T09:25:01Z,NA,NA,PEBGA,P32,NA,NA,2024-08-07T09:25:19Z,2024-08-07T09:25:19Z
204313,NA,NA,2024-07-21T01:00:00Z,NAKSKOV MAERSK,9885130,2024-07-18T08:55:01Z,NA,NA,P11,SEAE,NA,NA,2024-07-18T08:55:19Z,2024-07-18T08:55:19Z
11813,NA,NA,2024-05-19T03:30:00Z,ZHONG SHENG 6,1020198,2024-05-19T03:25:01Z,NA,2024-05-19T03:20:00Z,APCDG,SEAW,2024-05-19T03:20:00Z,2024-05-19T03:20:00Z,2024-05-19T03:25:19Z,2024-05-19T03:25:19Z
227656,NA,NA,2024-07-25T12:00:00Z,EVER CENTER,9886990,2024-07-25T09:55:01Z,NA,NA,PEBGA,P30,NA,NA,2024-07-25T09:55:19Z,2024-07-25T09:55:19Z
84939,NA,NA,2024-06-10T19:45:00Z,AFRICAN OSPREY,9612143,2024-06-10T19:55:01Z,NA,2024-06-10T19:30:00Z,PEBGB,AEW,2024-06-10T19:45:00Z,2024-06-10T19:45:00Z,2024-06-10T19:55:18Z,2024-06-10T19:55:18Z
212897,NA,NA,2024-07-23T10:00:00Z,X PRESS PHOENIX,9967471,2024-07-21T02:25:02Z,NA,NA,PWBGA,P08,NA,NA,2024-07-21T02:25:25Z,2024-07-21T02:25:25Z
287534,NA,NA,2024-08-12T23:00:00Z,COMMODORE ONE,9260017,2024-08-12T21:55:01Z,NA,2024-08-12T21:10:00Z,AESPA,SEAE,2024-08-12T21:15:00Z,2024-08-12T21:10:00Z,2024-08-12T21:55:15Z,2024-08-12T21:55:15Z
32186,NA,NA,2024-05-25T03:00:00Z,ORKIM TOPAZ,9899583,2024-05-25T04:55:01Z,2024-05-25T04:35:00Z,2024-05-25T03:00:00Z,PEBGC,AWPA,2024-05-25T03:10:00Z,2024-05-25T03:10:00Z,2024-05-25T04:55:15Z,2024-05-25T04:55:15Z
27298,NA,NA,2024-05-25T00:00:00Z,GOLD PEARL,9292187,2024-05-23T18:55:01Z,NA,NA,PEBGC,AEPA,NA,NA,2024-05-23T18:55:17Z,2024-05-23T18:55:17Z
245345,NA,NA,2024-07-31T04:30:00Z,WIEBKE SCHEPERS,9353747,2024-07-31T04:55:01Z,NA,2024-07-31T04:00:00Z,P02,SEAW,2024-07-31T04:20:00Z,2024-07-31T04:05:00Z,2024-07-31T04:55:19Z,2024-07-31T04:55:19Z
370738,NA,NA,2024-09-08T03:00:00Z,NCC TABUK,9306809,2024-09-06T19:55:01Z,NA,NA,PGBG,ASSPU,NA,NA,2024-09-06T19:55:12Z,2024-09-06T19:55:12Z
11721,NA,NA,2024-05-19T00:15:00Z,COSCO IZMIR,9484508,2024-05-19T02:55:01Z,2024-05-19T02:35:00Z,2024-05-18T23:55:00Z,PEBGA,P30,2024-05-19T00:05:00Z,2024-05-19T00:05:00Z,2024-05-19T02:55:21Z,2024-05-19T02:55:21Z
59250,NA,NA,2024-06-03T03:00:00Z,REGINA,9934931,2024-06-03T03:25:01Z,NA,2024-06-03T03:05:00Z,AEBB,SEAE,NA,2024-06-03T03:20:00Z,2024-06-03T03:25:15Z,2024-06-03T03:25:15Z
329666,NA,NA,2024-08-25T14:00:00Z,VIS,9931862,2024-08-25T15:55:01Z,2024-08-25T15:30:00Z,2024-08-25T13:45:00Z,ASSPU,OTS4,2024-08-25T13:55:00Z,2024-08-25T13:45:00Z,2024-08-25T15:55:16Z,2024-08-25T15:55:16Z
287241,NA,NA,2024-08-12T17:00:00Z,SINAR SUNDA,9866469,2024-08-12T19:25:01Z,2024-08-12T19:15:00Z,2024-08-12T16:30:00Z,PEBGA,P27,2024-08-12T16:35:00Z,2024-08-12T16:30:00Z,2024-08-12T19:25:20Z,2024-08-12T19:25:20Z
340876,NA,NA,2024-08-30T19:00:00Z,CHANG SHIN,9179995,2024-08-29T03:25:02Z,NA,NA,PEBGA,AEW,NA,NA,2024-08-29T03:25:17Z,2024-08-29T03:25:17Z
56049,NA,NA,2024-06-02T14:00:00Z,NIAGARA HIGHWAY,9832638,2024-06-02T04:55:01Z,NA,NA,P14,AEW,NA,NA,2024-06-02T04:55:15Z,2024-06-02T04:55:15Z
163575,NA,NA,2024-07-05T09:00:00Z,KOTA KAMIL,9307413,2024-07-04T07:25:01Z,NA,NA,PEBGA,B06,NA,NA,2024-07-04T07:25:13Z,2024-07-04T07:25:13Z
249739,NA,NA,2024-08-01T17:30:00Z,CMA CGM TAGE,9674555,2024-08-01T11:55:01Z,NA,NA,T205,SEAW,NA,NA,2024-08-01T11:55:18Z,2024-08-01T11:55:18Z
326652,NA,NA,2024-08-24T23:30:00Z,ORA BHUM,9145281,2024-08-24T17:55:01Z,NA,NA,P02,SEA9,NA,NA,2024-08-24T17:55:13Z,2024-08-24T17:55:13Z
39201,NA,NA,2024-05-28T10:00:00Z,HONG HAI 9,8572126,2024-05-27T17:55:01Z,NA,NA,APCDG,SEAW,NA,NA,2024-05-27T17:55:17Z,2024-05-27T17:55:17Z
296067,NA,NA,2024-08-15T17:15:00Z,CL AQABA,9446128,2024-08-15T08:55:01Z,NA,NA,AEBB,SEAW,NA,NA,2024-08-15T08:55:20Z,2024-08-15T08:55:20Z
345711,NA,NA,2024-08-30T11:45:00Z,DING HENG 37,9531600,2024-08-30T12:25:01Z,NA,2024-08-30T12:00:00Z,PEBGC,AWPA,2024-08-30T12:10:00Z,2024-08-30T12:05:00Z,2024-08-30T12:25:07Z,2024-08-30T12:25:07Z
318028,NA,NA,2024-08-22T03:00:00Z,ATLANTIC 9,3567780,2024-08-22T01:55:01Z,NA,NA,PPAT1,SEAE,NA,NA,2024-08-22T01:55:20Z,2024-08-22T01:55:20Z
344435,NA,NA,2024-08-30T03:30:00Z,ENEOS SPIRIT,9662887,2024-08-30T04:25:01Z,2024-08-30T04:20:00Z,2024-08-30T03:30:00Z,PJSB,ACGP,2024-08-30T03:40:00Z,2024-08-30T03:40:00Z,2024-08-30T04:25:14Z,2024-08-30T04:25:14Z
13734,NA,NA,2024-05-19T17:00:00Z,PANJANG,9857195,2024-05-19T17:55:01Z,NA,2024-05-19T17:10:00Z,OJPT1,SEAE,2024-05-19T17:20:00Z,2024-05-19T17:10:00Z,2024-05-19T17:55:16Z,2024-05-19T17:55:16Z
381853,NA,NA,2024-09-10T10:00:00Z,ZHONG SHENG 6,1020198,2024-09-10T10:25:02Z,2024-09-10T10:05:00Z,2024-09-10T09:45:00Z,APCDG,SEAW,2024-09-10T09:50:00Z,2024-09-10T09:45:00Z,2024-09-10T10:25:06Z,2024-09-10T10:25:06Z
269225,NA,NA,2024-08-07T10:15:00Z,KINGBIRD ARROW,9635389,2024-08-07T06:55:01Z,NA,NA,PEBGC,AESPA,NA,NA,2024-08-07T06:55:20Z,2024-08-07T06:55:20Z
353609,NA,NA,2024-09-02T01:15:00Z,AH UNION,9272917,2024-09-02T00:55:01Z,NA,NA,PEBGC,AEBB,NA,NA,2024-09-02T00:55:06Z,2024-09-02T00:55:06Z
19232,NA,NA,2024-05-21T07:00:00Z,HONG HAI 9,8572126,2024-05-21T07:55:02Z,2024-05-21T07:40:00Z,2024-05-21T07:05:00Z,PJSB,APCDG,2024-05-21T07:10:00Z,2024-05-21T07:05:00Z,2024-05-21T07:55:16Z,2024-05-21T07:55:16Z
154909,NA,NA,2024-07-01T23:30:00Z,ELITE STAR,9336581,2024-07-01T13:55:01Z,NA,NA,PEBGC,AEBB,NA,NA,2024-07-01T13:55:20Z,2024-07-01T13:55:20Z
380619,NA,NA,2024-09-12T01:00:00Z,NEW HOPE,9490454,2024-09-10T02:55:02Z,NA,NA,PEBGA,AWW,NA,NA,2024-09-10T02:55:06Z,2024-09-10T02:55:06Z
341516,NA,NA,2024-08-31T06:00:00Z,RISHIRI GALAXY,9950284,2024-08-29T07:25:01Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-08-29T07:25:16Z,2024-08-29T07:25:16Z
147738,NA,NA,2024-06-29T12:15:00Z,SOUTHERN QUOKKA,9792010,2024-06-29T12:55:01Z,NA,2024-06-29T12:15:00Z,OTK12,OBV1,2024-06-29T12:35:00Z,2024-06-29T12:20:00Z,2024-06-29T12:55:15Z,2024-06-29T12:55:15Z
320747,NA,NA,2024-08-22T21:30:00Z,ORKIM EMERALD,9900265,2024-08-22T22:25:02Z,NA,2024-08-22T21:20:00Z,AWPA,OTK18,2024-08-22T22:05:00Z,2024-08-22T21:25:00Z,2024-08-22T22:25:17Z,2024-08-22T22:25:17Z
46969,NA,NA,2024-05-30T08:00:00Z,CAPE SATSUKI,9960136,2024-05-30T09:25:02Z,2024-05-30T09:15:00Z,2024-05-30T08:30:00Z,AEBB,SEAW,2024-05-30T08:40:00Z,2024-05-30T08:35:00Z,2024-05-30T09:25:16Z,2024-05-30T09:25:16Z
370185,NA,NA,2024-09-08T09:15:00Z,SAN LORENZO,9625293,2024-09-06T15:25:01Z,NA,NA,PEBGA,P40,NA,NA,2024-09-06T15:25:11Z,2024-09-06T15:25:11Z
327724,NA,NA,2024-08-26T07:00:00Z,BTS CALYPSO,9512123,2024-08-25T02:55:01Z,NA,NA,PWBGA,AWPB,NA,NA,2024-08-25T02:55:20Z,2024-08-25T02:55:20Z
139985,NA,NA,2024-06-28T18:30:00Z,MSC JADE,9762326,2024-06-27T07:25:01Z,NA,NA,PWBGB,T208,NA,NA,2024-06-27T07:25:19Z,2024-06-27T07:25:19Z
254842,NA,NA,2024-08-03T02:00:00Z,KAIMON GALAXY,9552472,2024-08-03T02:25:01Z,NA,2024-08-03T01:50:00Z,PGBG,ARAFR,2024-08-03T01:55:00Z,2024-08-03T01:55:00Z,2024-08-03T02:25:20Z,2024-08-03T02:25:20Z
249471,NA,NA,2024-08-01T09:30:00Z,PELICAN,9626560,2024-08-01T10:25:01Z,2024-08-01T09:50:00Z,2024-08-01T07:40:00Z,P22,SEAE,2024-08-01T08:25:00Z,2024-08-01T07:40:00Z,2024-08-01T10:25:16Z,2024-08-01T10:25:16Z
79627,NA,NA,2024-06-10T10:00:00Z,CMA CGM MANTA RAY,9322499,2024-06-09T04:55:01Z,NA,NA,P37,SEAW,NA,NA,2024-06-09T04:55:21Z,2024-06-09T04:55:21Z
26132,NA,NA,2024-05-23T09:15:00Z,LEOPARD II,9395226,2024-05-23T09:25:02Z,NA,2024-05-23T09:00:00Z,PEBGC,AEBB,NA,NA,2024-05-23T09:25:17Z,2024-05-23T09:25:17Z
158875,NA,NA,2024-07-02T14:00:00Z,MATOYA BAY,9983396,2024-07-02T16:25:01Z,2024-07-02T16:00:00Z,2024-07-02T13:50:00Z,PEBGA,P41,2024-07-02T13:50:00Z,2024-07-02T13:50:00Z,2024-07-02T16:25:18Z,2024-07-02T16:25:18Z
242886,NA,NA,2024-07-30T17:00:00Z,PETKUM,9386988,2024-07-30T08:25:02Z,NA,NA,P41,AEW,NA,NA,2024-07-30T08:25:21Z,2024-07-30T08:25:21Z
346278,NA,NA,2024-08-30T17:30:00Z,SINAR SOLO,9202792,2024-08-30T17:25:01Z,NA,2024-08-30T16:45:00Z,PWBGA,P02,NA,2024-08-30T17:20:00Z,2024-08-30T17:25:09Z,2024-08-30T17:25:09Z
247776,NA,NA,2024-08-01T05:00:00Z,AOM SVEVA,9852793,2024-08-01T00:25:02Z,NA,NA,PEBGB,AEBC,NA,NA,2024-08-01T00:25:20Z,2024-08-01T00:25:20Z
184223,NA,NA,2024-07-10T14:00:00Z,YUAN JIN HAI,9806914,2024-07-10T12:55:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-07-10T12:55:23Z,2024-07-10T12:55:23Z
196390,NA,NA,2024-07-18T05:00:00Z,MSC LYSE V,9400148,2024-07-16T03:55:01Z,NA,NA,AESPA,T208,NA,NA,2024-07-16T03:55:21Z,2024-07-16T03:55:21Z
262615,NA,NA,2024-08-05T12:30:00Z,CMA CGM PATAGONIA,9894961,2024-08-05T09:25:01Z,NA,NA,PWBGA,P37,NA,NA,2024-08-05T09:25:19Z,2024-08-05T09:25:19Z
376513,NA,NA,2024-09-08T17:00:00Z,BLOOM,9365283,2024-09-08T17:25:01Z,NA,2024-09-08T16:35:00Z,OSPS1,AWPB,2024-09-08T17:00:00Z,2024-09-08T16:40:00Z,2024-09-08T17:25:10Z,2024-09-08T17:25:10Z
257667,NA,NA,2024-08-03T22:00:00Z,ZHONG GU XIA MEN,9810240,2024-08-03T23:55:01Z,2024-08-03T23:40:00Z,2024-08-03T21:40:00Z,P09,SEAW,2024-08-03T21:45:00Z,2024-08-03T21:40:00Z,2024-08-03T23:55:15Z,2024-08-03T23:55:15Z
56813,NA,NA,2024-06-02T09:00:00Z,ARDMORE SEAVANGUARD,9637088,2024-06-02T09:25:01Z,NA,2024-06-02T09:10:00Z,AWW,OTS7,2024-06-02T09:20:00Z,2024-06-02T09:10:00Z,2024-06-02T09:25:20Z,2024-06-02T09:25:20Z
45913,NA,NA,2024-05-30T01:45:00Z,RESORTS WORLD ONE,9141077,2024-05-30T03:25:01Z,2024-05-30T02:55:00Z,2024-05-30T01:00:00Z,PEBGA,CM01,2024-05-30T01:45:00Z,2024-05-30T01:45:00Z,2024-05-30T03:25:15Z,2024-05-30T03:25:15Z
288775,NA,NA,2024-08-15T09:30:00Z,LUANDA EXPRESS,9330070,2024-08-13T06:25:02Z,NA,NA,PWBGA,P10,NA,NA,2024-08-13T06:25:19Z,2024-08-13T06:25:19Z
229844,NA,NA,2024-07-27T08:00:00Z,HANSA LANKA,9357793,2024-07-26T02:55:01Z,NA,NA,P10,T209,NA,NA,2024-07-26T02:55:19Z,2024-07-26T02:55:19Z
99455,NA,NA,2024-06-17T00:00:00Z,VIKING ADVENTURE,9673018,2024-06-15T06:25:01Z,NA,NA,P14,SEAW,NA,NA,2024-06-15T06:25:15Z,2024-06-15T06:25:15Z
